"source","target","ligand.complex","receptor.complex","aggregate_rank","mean_rank","natmi.edge_specificity","natmi.rank","connectome.weight_sc","connectome.rank","logfc.logfc_comb","logfc.rank","sca.LRscore","sca.rank"
"B_cell","Myeloid","HLA-DRB5","CD4",0.0014871704478819,263.75,0.255670919253413,337,1.02798015982584,392,1.25568726895049,188,0.926729700157064,138
"Myeloid","Myeloid","TIMP1","CD63",0.00150240382375297,221.5,0.352812280021407,151,1.24071404596968,270,1.57567362758299,72,0.909002372057271,393
"NK","Myeloid","CALR","LRP1",0.00150240382375297,220.25,0.244570582037892,393,1.94333233918025,75,1.27056165064142,183,0.920872829796474,230
"Myeloid","B_cell","TNFSF13","TNFRSF13B",0.00150852569972194,373.75,0.803515925953453,34,1.7200122925259,130,1.65251392299258,55,0.837735537521544,1276
"Myeloid","Myeloid","PTGS2","ALOX5",0.00150852569972194,454.5,0.554337759816139,74,1.77997230699333,114,1.3799447962924,130,0.820316708756051,1500
"Myeloid","Myeloid","S100A9","AGER",0.00154318153567841,447.75,0.604173385458723,60,1.71355008386564,131,1.80469585217558,28,0.81444452846489,1572
"Myeloid","Myeloid","HLA-DQB1","CD4",0.001612339315661,295.5,0.255884155082647,335,1.0177691363851,400,1.12341277498696,263,0.92367379195089,184
"NK","Myeloid","HLA-C","LILRB2",0.00162852327237614,174,0.24345525520235,401,2.02207135331383,54,1.3275077676499,152,0.929815306187964,89
"T_cell","Myeloid","HLA-C","LILRB2",0.00167780675735749,177.75,0.242704696484102,404,2.00064270440264,60,1.32514335105072,154,0.929714489335558,93
"B_cell","Myeloid","HLA-DPA1","CD4",0.00169448048531714,252.75,0.252718936126044,350,1.00723174898382,405,1.25103990797179,193,0.933009827146931,63
"T_cell","Myeloid","B2M","LILRB2",0.00176242121017681,167.75,0.242068836920658,409,2.03373034791512,52,1.32686598175488,153,0.93385764189665,57
"B_cell","Myeloid","HLA-DRB1","CD4",0.0017797209206881,272.25,0.244115488197808,396,1.00492731508042,410,1.22927771058708,207,0.930620231542048,76
"Myeloid","T_cell","CD14","ITGB2",0.0017797209206881,222,0.241866444781463,410,1.91054111027121,85,1.51090003561834,88,0.915180249313173,305
"T_cell","Myeloid","CALR","LRP1",0.00179714767862487,236,0.241768028773179,411,1.93020702372802,78,1.21190584928009,216,0.920451910720155,239
"B_cell","Myeloid","HLA-DMB","CD4",0.00181470210448583,290.75,0.275547551272973,271,1.00390353534018,412,1.46150200489795,106,0.910431915564963,374
"NK","Myeloid","HLA-B","LILRB2",0.00186813761727442,172.5,0.241303243861775,415,2.0372416948569,50,1.33039745224896,150,0.930739355040295,75
"Myeloid","Myeloid","S100A8","AGER",0.00195952682249712,472.25,0.608455025291142,58,1.67039586495409,142,1.77424236033949,37,0.80907268495286,1652
"T_cell","Myeloid","HLA-B","LILRB2",0.00197854012433592,179.5,0.240086198063426,421,1.99365441107363,61,1.31618158809981,158,0.930576200612054,78
"NK","Myeloid","B2M","LILRB2",0.00199740568941269,182.5,0.239957742961477,422,1.91718811077969,81,1.30350454453189,169,0.933586607121841,58
"B_cell","NK","CD22","PTPRC",0.0020937652078227,244.5,0.245535539708025,391,0.982437759483519,427,1.43487697671935,110,0.935216143624059,50
"NK","Myeloid","RPS19","C5AR1",0.00211344794173457,317.5,0.238394294419423,428,1.60919532822197,160,0.959625134203967,403,0.917187429265504,279
"Myeloid","B_cell","VCAN","SELL",0.00213326912331859,173.75,0.361146490930002,147,2.00309664648037,58,1.60515893371017,61,0.906271380716217,429
"Myeloid","NK","VCAN","CD44",0.00219356983873075,284.25,0.237811648834051,432,1.66404939306032,143,1.23160229057341,204,0.911278426444991,358
"Myeloid","T_cell","S100A8","CD69",0.0022139513031884,284.75,0.267094971366159,304,1.38159632557694,211,1.25117301643093,191,0.906035504975351,433
"Myeloid","Myeloid","ANXA1","FPR1",0.00221488560941951,224.25,0.360229204023005,148,1.91056056379298,84,1.35976102361903,138,0.896667201752514,527
"Myeloid","Myeloid","HLA-DMA","CD4",0.00229690073444965,319.75,0.261715585936165,322,0.971281637259068,437,1.0579892403277,302,0.921827052036676,218
"Myeloid","B_cell","TNFSF13B","CD40",0.00230462176382181,221.25,0.562727406627677,72,1.63870060943716,150,1.99582190214227,14,0.885092722994313,649
"Myeloid","Myeloid","APOE","TREM2",0.00232994390648121,605.5,0.978970276137747,1,2.28551343429793,28,1.12812288724816,260,0.762007463357535,2133
"B_cell","Myeloid","HLA-DMA","CD4",0.00233923880487892,290.25,0.260631991308398,324,0.967933243573807,439,1.28855401007292,176,0.921677430583539,222
"B_cell","Myeloid","B2M","LILRB2",0.00238215949915848,207.5,0.236871922556436,441,1.74683642565579,125,1.23490330593732,203,0.93318422141004,61
"Myeloid","Myeloid","PTPN6","CLEC12A",0.00244365287865266,225.25,0.351876909477747,153,1.7971533880323,110,1.6412493414021,57,0.891378125704968,581
"Myeloid","Myeloid","VCAN","CD44",0.00244764460598461,286.5,0.235894718826132,444,1.65506071326638,145,1.24828689856017,194,0.910950706751758,363
"B_cell","Myeloid","HLA-F","LILRB2",0.00249204519094361,251.5,0.23575723175597,446,1.85725786900889,100,1.18854659599236,228,0.920800330162277,232
"NK","Myeloid","HSP90B1","LRP1",0.00251447065322164,218.75,0.277389738920803,263,2.04956208863392,48,1.41449091829548,117,0.904181174904099,447
"B_cell","Myeloid","HLA-DPB1","CD4",0.00251447065322164,293.75,0.241060539135543,416,0.957885495368814,447,1.17504528928316,235,0.930581643802759,77
"B_cell","Myeloid","HLA-C","LILRB2",0.00253704712808174,221.5,0.235170793766779,448,1.78554779931954,113,1.22392619398656,208,0.928677199741183,117
"B_cell","Myeloid","HLA-B","LILRB2",0.00267571522717196,217.75,0.23383872648462,454,1.76990743540283,119,1.22932814205014,206,0.929719663615101,92
"Myeloid","Myeloid","HLA-B","LILRB2",0.00272317686855309,211.75,0.233361800375316,456,1.75282680154496,124,1.29692716302857,172,0.929652933129175,95
"Myeloid","B_cell","C3","CR2",0.00273800587375465,451,0.921963441148933,13,1.61093982036623,159,1.52860295880101,84,0.816777258146395,1548
"Myeloid","Myeloid","HSP90B1","LRP1",0.00274714307724262,231,0.27404044307458,278,2.04288076550806,49,1.35641145101593,140,0.903653652670759,457
"B_cell","Myeloid","FCER2","ITGAM_ITGB2",0.00284459328368168,219.5,0.37325471106259,142,1.29365700863735,242,1.78021507063461,33,0.903371063103863,461
"T_cell","Myeloid","CD99","PILRA",0.00291936502661127,328.75,0.232550947539512,464,1.18145213121205,301,1.30240561211887,170,0.909864137456805,380
"NK","Myeloid","ANXA1","FPR1",0.00300034902531614,233,0.340920868398174,164,1.87809955465504,94,1.39773485098377,123,0.894086981982559,551
"Myeloid","Myeloid","HLA-DQA2","CD4",0.0030213420217973,422.25,0.247845288383662,373,0.925113387975762,468,0.957714239561942,407,0.905170131284154,441
"Myeloid","Myeloid","HLA-DQA1","CD4",0.00304724834326968,387,0.239244862433,425,0.922141214427026,469,1.00861336903976,348,0.915155238775024,306
"Myeloid","Myeloid","HLA-DRB1","CD4",0.00304724834326968,334.25,0.232125379894131,469,0.9565568922154,448,1.04646020694752,309,0.928976596085949,111
"Myeloid","Myeloid","LGALS3BP","CD33",0.00305472003097979,402.75,0.615959692998966,57,1.85261632912782,101,1.30965600972587,165,0.836899281591107,1288
"Myeloid","B_cell","VCAN","CD44",0.00317928781406433,313.25,0.231073665328859,474,1.63245430302841,153,1.15211261435498,248,0.910109625488325,378
"Myeloid","Myeloid","HLA-DRB5","CD4",0.00326054347185262,376.25,0.230503470985127,477,0.932311171582318,463,0.98974061688622,365,0.923132809878539,200
"Myeloid","T_cell","S100A8","ITGB2",0.00328797165710171,299.75,0.230326304358313,478,1.43565633544087,197,1.47865736896326,102,0.90663362145078,422
"B_cell","T_cell","CD22","PTPRC",0.00331557252704061,267.25,0.239304866926396,424,0.908098429766889,479,1.43249656071351,112,0.934433130993228,54
"Myeloid","NK","CD14","RIPK1",0.00339455837781667,468,0.336306934661835,171,1.92901617549712,79,1.4822225668596,101,0.818974330361247,1521
"Myeloid","Myeloid","B2M","LILRB2",0.00351367473435362,241.25,0.229691466346566,486,1.35044173809984,221,1.25350709324426,189,0.932218128891806,69
"B_cell","Myeloid","HLA-A","LILRB2",0.00354268324705493,248.25,0.229530048807288,487,1.69644961037067,135,1.16614057362129,241,0.927445149774783,130
"Myeloid","B_cell","CD14","TLR1",0.00363433819105264,454,0.330248624019908,175,2.08326967411188,41,1.72806482037567,42,0.815570985237736,1558
"Myeloid","T_cell","S100A9","ITGB2",0.00369042930113885,289.25,0.228705520178377,492,1.47881055435242,190,1.50911086079935,89,0.909567344758976,386
"T_cell","Myeloid","HMGB1","TLR2",0.00372052438945923,359.75,0.247644113325352,376,1.59972055743465,162,0.957104077612027,408,0.900493566291596,493
"Myeloid","B_cell","VCAN","TLR1",0.00375827806477707,526.5,0.32942227544566,177,1.96703353932183,67,1.67113752367789,51,0.793440374935208,1811
"NK","Myeloid","HMGB1","TLR2",0.00390497862722223,365,0.244306597836041,394,1.58904562210847,165,0.961768021706194,402,0.899884001199114,499
"Myeloid","Myeloid","LYZ","ITGAL",0.00393637528237549,245,0.227506871140133,500,2.00478357106826,57,1.59416764010666,64,0.911261752198504,359
"B_cell","Myeloid","HMGB1","TLR2",0.00396796088366826,377.25,0.242520859264655,405,1.58333399505534,166,0.924900393428415,437,0.899553044030454,501
"Myeloid","NK","CD14","ITGA4",0.00403170195234328,226,0.29286932415926,234,1.95550921018513,71,1.48856791108585,96,0.899357808551845,503
"Myeloid","Myeloid","HLA-C","LILRB2",0.00403170195234328,248.5,0.227259223331906,503,1.55967038151931,175,1.25911235995235,187,0.927535534528442,129
"Myeloid","B_cell","FN1","CD79A",0.00405111234205347,326.25,0.754309309703919,37,1.42752545156311,199,1.82845254643979,26,0.856364867770261,1043
"NK","NK","HLA-G","KLRD1",0.00412874961402412,371.5,0.233198652848691,457,0.865655587560428,506,1.09317870660037,285,0.920534680652473,238
"B_cell","Myeloid","HLA-G","LILRB2",0.00416148483239548,313.5,0.226775909273656,507,1.84414781808609,103,1.20969751326311,217,0.906356950744397,427
"Myeloid","Myeloid","RPS19","C5AR1",0.00419441432442817,365.25,0.226686296726606,508,1.50124586913036,183,0.900621584010732,466,0.915254733253891,304
"NK","Myeloid","SEMA4C","PLXNB2",0.00421380301104346,565,0.423690638899854,112,1.49989650493468,184,1.38900752304264,128,0.790289095822389,1836
"Myeloid","Myeloid","HMGB1","TLR2",0.00429437612126011,398.5,0.234233700393358,452,1.55682778548953,177,0.909695483432392,454,0.897971307320535,511
"Myeloid","NK","CD14","ITGB1",0.00436200279164474,210,0.319402655120744,187,1.98695005177163,63,1.55911184698983,77,0.897826914488471,513
"Myeloid","NK","VCAN","ITGB1",0.00456036067623157,259.25,0.318603445345221,189,1.87071391698158,97,1.50218455029204,93,0.884164748644647,658
"Myeloid","B_cell","TNFSF13B","TNFRSF13B",0.00470403832516424,369.5,0.814889502299819,33,1.4743514493492,191,1.6757965294068,48,0.84391990164743,1206
"Myeloid","Myeloid","C3","NRP1",0.00538722873845232,572.5,0.841231436832011,30,1.89884508231204,86,1.23846740321815,200,0.776789039135282,1974
"Myeloid","Myeloid","ICAM1","ITGAM_ITGB2",0.00547539931244981,373.5,0.222087045238116,543,1.1884541089566,299,1.31174776101235,163,0.900660571475781,489
"B_cell","NK","FCER2","ITGAX_ITGB2",0.00551584530363688,328.25,0.275583994287964,270,0.982263323833033,428,1.57893192898519,71,0.895177785044173,544
"Myeloid","Myeloid","HLA-A","LILRB2",0.00551584530363688,269.5,0.222019500439563,544,1.57107103765993,171,1.19667455086701,222,0.926317822868516,141
"T_cell","T_cell","B2M","CD3G",0.00566471853116209,629.75,0.160560718931666,965,0.308696038645565,1180,0.985392286042639,373,0.946389031023138,1
"T_cell","Myeloid","HSP90B1","LRP1",0.00576324705092595,342.25,0.22252217606422,542,1.94010985347622,76,1.23785008080167,201,0.894199362778851,550
"Myeloid","B_cell","LGALS1","CD69",0.00576324705092595,393,0.220989139251502,550,0.810779956961554,537,1.01710931335131,338,0.925892621879351,147
"B_cell","NK","FCER2","ITGAM_ITGB2",0.00623832395394741,314,0.298097423875012,222,1.01151202651255,404,1.58210560193383,69,0.893102869214587,561
"Myeloid","Myeloid","APOE","SCARB1",0.00630638247732519,545.25,0.842750209570073,29,2.06131846225446,47,1.21962095199301,211,0.785032921098487,1894
