"cell","compartment_call"
"H9_P3_M81_L001","T_cell"
"H9_P4_M81_L001","T_cell"
"A10_P10_M86_L001","Myeloid"
"A10_P6_M86_L001","Myeloid"
"A10_P8_M86_L001","T_cell"
"A10_P9_M86_L001","Myeloid"
"A11_P10_M86_L001","Myeloid"
"A11_P6_M86_L001","Myeloid"
"A11_P8_M86_L001","Myeloid"
"A11_P9_M86_L001","Myeloid"
"A12_P10_M86_L001","Myeloid"
"A12_P6_M86_L001","Myeloid"
"A12_P8_M86_L001","Myeloid"
"A12_P9_M86_L001","Myeloid"
"A2_P10_M86_L001","Myeloid"
"A2_P6_M86_L001","Myeloid"
"A2_P8_M86_L001","Myeloid"
"A2_P9_M86_L001","Myeloid"
"A3_P10_M86_L001","Myeloid"
"A3_P6_M86_L001","Myeloid"
"A3_P8_M86_L001","Myeloid"
"A3_P9_M86_L001","Myeloid"
"A4_P10_M86_L001","Myeloid"
"A4_P6_M86_L001","Myeloid"
"A4_P8_M86_L001","Myeloid"
"A4_P9_M86_L001","Myeloid"
"A5_P10_M86_L001","Myeloid"
"A5_P6_M86_L001","Myeloid"
"A5_P8_M86_L001","Myeloid"
"A5_P9_M86_L001","T_cell"
"A6_P10_M86_L001","Myeloid"
"A6_P6_M86_L001","Myeloid"
"A6_P8_M86_L001","Myeloid"
"A6_P9_M86_L001","Myeloid"
"A7_P10_M86_L001","Myeloid"
"A7_P6_M86_L001","Myeloid"
"A7_P9_M86_L001","T_cell"
"A8_P10_M86_L001","Myeloid"
"A8_P6_M86_L001","Myeloid"
"A8_P8_M86_L001","Myeloid"
"A8_P9_M86_L001","Myeloid"
"A9_P10_M86_L001","Myeloid"
"A9_P6_M86_L001","Myeloid"
"A9_P8_M86_L001","Myeloid"
"A9_P9_M86_L001","Myeloid"
"B10_P10_M86_L001","Myeloid"
"B10_P6_M86_L001","Myeloid"
"B10_P8_M86_L001","T_cell"
"B10_P9_M86_L001","T_cell"
"B11_P10_M86_L001","Myeloid"
"B11_P6_M86_L001","Myeloid"
"B11_P8_M86_L001","Myeloid"
"B11_P9_M86_L001","Myeloid"
"B12_P10_M86_L001","Myeloid"
"B12_P6_M86_L001","Myeloid"
"B12_P8_M86_L001","Myeloid"
"B12_P9_M86_L001","Myeloid"
"B1_P10_M86_L001","Myeloid"
"B1_P6_M86_L001","Myeloid"
"B1_P8_M86_L001","Myeloid"
"B1_P9_M86_L001","Myeloid"
"B2_P10_M86_L001","T_cell"
"B2_P6_M86_L001","Myeloid"
"B2_P8_M86_L001","Myeloid"
"B2_P9_M86_L001","Myeloid"
"B3_P10_M86_L001","Myeloid"
"B3_P6_M86_L001","Myeloid"
"B3_P8_M86_L001","Myeloid"
"B3_P9_M86_L001","Myeloid"
"B4_P10_M86_L001","Myeloid"
"B4_P6_M86_L001","Myeloid"
"B4_P8_M86_L001","Myeloid"
"B5_P10_M86_L001","Myeloid"
"B5_P6_M86_L001","Myeloid"
"B5_P8_M86_L001","Myeloid"
"B5_P9_M86_L001","Myeloid"
"B6_P10_M86_L001","Myeloid"
"B6_P6_M86_L001","Myeloid"
"B6_P8_M86_L001","Myeloid"
"B6_P9_M86_L001","Myeloid"
"B7_P10_M86_L001","Myeloid"
"B7_P6_M86_L001","Myeloid"
"B7_P8_M86_L001","Myeloid"
"B7_P9_M86_L001","Myeloid"
"B8_P10_M86_L001","Myeloid"
"B8_P6_M86_L001","Myeloid"
"B8_P8_M86_L001","Myeloid"
"B8_P9_M86_L001","Myeloid"
"B9_P10_M86_L001","Myeloid"
"B9_P6_M86_L001","Myeloid"
"B9_P8_M86_L001","Myeloid"
"B9_P9_M86_L001","Myeloid"
"C10_P10_M86_L001","Myeloid"
"C10_P6_M86_L001","Myeloid"
"C10_P8_M86_L001","Myeloid"
"C10_P9_M86_L001","Myeloid"
"C11_P10_M86_L001","Myeloid"
"C11_P6_M86_L001","Myeloid"
"C11_P8_M86_L001","Myeloid"
"C11_P9_M86_L001","Myeloid"
"C12_P10_M86_L001","Myeloid"
"C12_P6_M86_L001","Myeloid"
"C12_P8_M86_L001","Myeloid"
"C12_P9_M86_L001","Myeloid"
"C1_P10_M86_L001","Myeloid"
"C1_P6_M86_L001","Myeloid"
"C1_P8_M86_L001","Myeloid"
"C1_P9_M86_L001","Myeloid"
"C2_P10_M86_L001","Myeloid"
"C2_P6_M86_L001","Myeloid"
"C2_P8_M86_L001","Myeloid"
"C2_P9_M86_L001","Myeloid"
"C3_P10_M86_L001","Myeloid"
"C3_P6_M86_L001","Myeloid"
"C3_P8_M86_L001","Myeloid"
"C3_P9_M86_L001","Myeloid"
"C4_P10_M86_L001","Myeloid"
"C4_P6_M86_L001","Myeloid"
"C4_P8_M86_L001","Myeloid"
"C4_P9_M86_L001","Myeloid"
"C5_P10_M86_L001","Myeloid"
"C5_P6_M86_L001","Myeloid"
"C5_P8_M86_L001","Myeloid"
"C5_P9_M86_L001","Myeloid"
"C6_P10_M86_L001","Myeloid"
"C6_P6_M86_L001","Myeloid"
"C6_P8_M86_L001","Myeloid"
"C6_P9_M86_L001","Myeloid"
"C7_P10_M86_L001","Myeloid"
"C7_P6_M86_L001","Myeloid"
"C7_P8_M86_L001","Myeloid"
"C7_P9_M86_L001","Myeloid"
"C8_P10_M86_L001","Myeloid"
"C8_P6_M86_L001","Myeloid"
"C8_P8_M86_L001","Myeloid"
"C8_P9_M86_L001","Myeloid"
"C9_P10_M86_L001","Myeloid"
"C9_P6_M86_L001","Myeloid"
"C9_P8_M86_L001","Myeloid"
"C9_P9_M86_L001","Myeloid"
"D10_P10_M86_L001","Myeloid"
"D10_P6_M86_L001","Myeloid"
"D10_P8_M86_L001","Myeloid"
"D10_P9_M86_L001","Myeloid"
"D11_P10_M86_L001","Myeloid"
"D11_P6_M86_L001","Myeloid"
"D11_P8_M86_L001","Myeloid"
"D11_P9_M86_L001","Myeloid"
"D12_P10_M86_L001","Myeloid"
"D12_P6_M86_L001","Myeloid"
"D12_P8_M86_L001","Myeloid"
"D12_P9_M86_L001","Myeloid"
"D1_P10_M86_L001","Myeloid"
"D1_P6_M86_L001","Myeloid"
"D1_P8_M86_L001","Myeloid"
"D1_P9_M86_L001","T_cell"
"D2_P10_M86_L001","Myeloid"
"D2_P6_M86_L001","Myeloid"
"D2_P8_M86_L001","Myeloid"
"D2_P9_M86_L001","Myeloid"
"D3_P10_M86_L001","Myeloid"
"D3_P6_M86_L001","Myeloid"
"D3_P8_M86_L001","Myeloid"
"D3_P9_M86_L001","Myeloid"
"D4_P10_M86_L001","Myeloid"
"D4_P6_M86_L001","Myeloid"
"D4_P8_M86_L001","Myeloid"
"D4_P9_M86_L001","Myeloid"
"D5_P10_M86_L001","Myeloid"
"D5_P6_M86_L001","Myeloid"
"D5_P8_M86_L001","Myeloid"
"D5_P9_M86_L001","Myeloid"
"D6_P10_M86_L001","Myeloid"
"D6_P6_M86_L001","Myeloid"
"D6_P8_M86_L001","Myeloid"
"D6_P9_M86_L001","Myeloid"
"D7_P10_M86_L001","Myeloid"
"D7_P6_M86_L001","Myeloid"
"D7_P8_M86_L001","Myeloid"
"D7_P9_M86_L001","T_cell"
"D8_P10_M86_L001","Myeloid"
"D8_P6_M86_L001","Myeloid"
"D8_P8_M86_L001","Myeloid"
"D8_P9_M86_L001","Myeloid"
"D9_P10_M86_L001","Myeloid"
"D9_P6_M86_L001","Myeloid"
"D9_P8_M86_L001","Myeloid"
"D9_P9_M86_L001","Myeloid"
"E10_P10_M86_L001","Myeloid"
"E10_P6_M86_L001","Myeloid"
"E10_P8_M86_L001","Myeloid"
"E10_P9_M86_L001","Myeloid"
"E11_P10_M86_L001","Myeloid"
"E11_P6_M86_L001","Myeloid"
"E11_P8_M86_L001","Myeloid"
"E11_P9_M86_L001","Myeloid"
"E12_P10_M86_L001","Myeloid"
"E12_P6_M86_L001","Myeloid"
"E12_P8_M86_L001","T_cell"
"E12_P9_M86_L001","Myeloid"
"E1_P10_M86_L001","Myeloid"
"E1_P6_M86_L001","Myeloid"
"E1_P8_M86_L001","Myeloid"
"E1_P9_M86_L001","Myeloid"
"E2_P10_M86_L001","Myeloid"
"E2_P6_M86_L001","Myeloid"
"E2_P8_M86_L001","Myeloid"
"E2_P9_M86_L001","Myeloid"
"E3_P10_M86_L001","Myeloid"
"E3_P6_M86_L001","Myeloid"
"E3_P8_M86_L001","Myeloid"
"E3_P9_M86_L001","Myeloid"
"E4_P10_M86_L001","Myeloid"
"E4_P6_M86_L001","Myeloid"
"E4_P8_M86_L001","Myeloid"
"E4_P9_M86_L001","Myeloid"
"E5_P10_M86_L001","Myeloid"
"E5_P6_M86_L001","Myeloid"
"E5_P8_M86_L001","Myeloid"
"E5_P9_M86_L001","Myeloid"
"E6_P10_M86_L001","Myeloid"
"E6_P6_M86_L001","Myeloid"
"E6_P8_M86_L001","Myeloid"
"E6_P9_M86_L001","Myeloid"
"E7_P10_M86_L001","Myeloid"
"E7_P6_M86_L001","Myeloid"
"E7_P8_M86_L001","Myeloid"
"E7_P9_M86_L001","Myeloid"
"E8_P10_M86_L001","Myeloid"
"E8_P6_M86_L001","Myeloid"
"E8_P8_M86_L001","Myeloid"
"E8_P9_M86_L001","Myeloid"
"E9_P10_M86_L001","Myeloid"
"E9_P6_M86_L001","T_cell"
"E9_P8_M86_L001","Myeloid"
"E9_P9_M86_L001","Myeloid"
"F10_P10_M86_L001","Myeloid"
"F10_P6_M86_L001","Myeloid"
"F10_P8_M86_L001","Myeloid"
"F10_P9_M86_L001","Myeloid"
"F11_P10_M86_L001","Myeloid"
"F11_P6_M86_L001","Myeloid"
"F11_P8_M86_L001","Myeloid"
"F11_P9_M86_L001","Myeloid"
"F12_P10_M86_L001","Myeloid"
"F12_P6_M86_L001","Myeloid"
"F12_P8_M86_L001","Myeloid"
"F12_P9_M86_L001","Myeloid"
"F1_P10_M86_L001","Myeloid"
"F1_P6_M86_L001","Myeloid"
"F1_P8_M86_L001","Myeloid"
"F1_P9_M86_L001","Myeloid"
"F2_P10_M86_L001","Myeloid"
"F2_P8_M86_L001","Myeloid"
"F2_P9_M86_L001","Myeloid"
"F3_P10_M86_L001","Myeloid"
"F3_P6_M86_L001","Myeloid"
"F3_P9_M86_L001","Myeloid"
"F4_P10_M86_L001","Myeloid"
"F4_P6_M86_L001","Myeloid"
"F4_P8_M86_L001","Myeloid"
"F4_P9_M86_L001","Myeloid"
"F5_P10_M86_L001","Myeloid"
"F5_P6_M86_L001","Myeloid"
"F5_P8_M86_L001","T_cell"
"F5_P9_M86_L001","Myeloid"
"F6_P10_M86_L001","Myeloid"
"F6_P6_M86_L001","Myeloid"
"F6_P8_M86_L001","T_cell"
"F6_P9_M86_L001","Myeloid"
"F7_P10_M86_L001","Myeloid"
"F7_P6_M86_L001","Myeloid"
"F7_P8_M86_L001","Myeloid"
"F7_P9_M86_L001","Myeloid"
"F8_P10_M86_L001","Myeloid"
"F8_P6_M86_L001","Myeloid"
"F8_P8_M86_L001","Myeloid"
"F8_P9_M86_L001","Myeloid"
"F9_P10_M86_L001","Myeloid"
"F9_P6_M86_L001","Myeloid"
"F9_P8_M86_L001","Myeloid"
"F9_P9_M86_L001","Myeloid"
"G10_P10_M86_L001","Myeloid"
"G10_P6_M86_L001","Myeloid"
"G10_P8_M86_L001","Myeloid"
"G10_P9_M86_L001","Myeloid"
"G11_P10_M86_L001","Myeloid"
"G11_P6_M86_L001","T_cell"
"G11_P8_M86_L001","Myeloid"
"G11_P9_M86_L001","T_cell"
"G12_P10_M86_L001","Myeloid"
"G12_P6_M86_L001","Myeloid"
"G12_P8_M86_L001","Myeloid"
"G12_P9_M86_L001","Myeloid"
"G1_P10_M86_L001","Myeloid"
"G1_P6_M86_L001","Myeloid"
"G1_P8_M86_L001","Myeloid"
"G1_P9_M86_L001","Myeloid"
"G2_P10_M86_L001","Myeloid"
"G2_P6_M86_L001","Myeloid"
"G2_P8_M86_L001","Myeloid"
"G2_P9_M86_L001","Myeloid"
"G3_P10_M86_L001","Myeloid"
"G3_P6_M86_L001","Myeloid"
"G3_P8_M86_L001","Myeloid"
"G3_P9_M86_L001","Myeloid"
"G4_P10_M86_L001","Myeloid"
"G4_P6_M86_L001","Myeloid"
"G4_P8_M86_L001","Myeloid"
"G4_P9_M86_L001","Myeloid"
"G5_P10_M86_L001","Myeloid"
"G5_P6_M86_L001","Myeloid"
"G5_P8_M86_L001","Myeloid"
"G5_P9_M86_L001","Myeloid"
"G6_P10_M86_L001","Myeloid"
"G6_P6_M86_L001","Myeloid"
"G6_P9_M86_L001","Myeloid"
"G7_P10_M86_L001","Myeloid"
"G7_P6_M86_L001","Myeloid"
"G7_P8_M86_L001","T_cell"
"G8_P10_M86_L001","Myeloid"
"G8_P6_M86_L001","Myeloid"
"G8_P8_M86_L001","T_cell"
"G8_P9_M86_L001","Myeloid"
"G9_P10_M86_L001","Myeloid"
"G9_P6_M86_L001","Myeloid"
"G9_P9_M86_L001","Myeloid"
"H10_P10_M86_L001","Myeloid"
"H10_P6_M86_L001","Myeloid"
"H10_P8_M86_L001","Myeloid"
"H11_P10_M86_L001","Myeloid"
"H11_P6_M86_L001","Myeloid"
"H11_P8_M86_L001","T_cell"
"H11_P9_M86_L001","Myeloid"
"H12_P10_M86_L001","Myeloid"
"H12_P6_M86_L001","Myeloid"
"H12_P8_M86_L001","Myeloid"
"H12_P9_M86_L001","Myeloid"
"H1_P10_M86_L001","Myeloid"
"H1_P6_M86_L001","Myeloid"
"H1_P8_M86_L001","Myeloid"
"H1_P9_M86_L001","Myeloid"
"H2_P10_M86_L001","Myeloid"
"H2_P6_M86_L001","Myeloid"
"H2_P8_M86_L001","Myeloid"
"H2_P9_M86_L001","Myeloid"
"H3_P10_M86_L001","Myeloid"
"H3_P6_M86_L001","Myeloid"
"H3_P8_M86_L001","Myeloid"
"H3_P9_M86_L001","Myeloid"
"H4_P10_M86_L001","Myeloid"
"H4_P6_M86_L001","Myeloid"
"H4_P8_M86_L001","Myeloid"
"H4_P9_M86_L001","Myeloid"
"H5_P10_M86_L001","Myeloid"
"H5_P6_M86_L001","Myeloid"
"H5_P8_M86_L001","Myeloid"
"H5_P9_M86_L001","T_cell"
"H6_P6_M86_L001","Myeloid"
"H6_P8_M86_L001","Myeloid"
"H6_P9_M86_L001","Myeloid"
"H7_P10_M86_L001","Myeloid"
"H7_P6_M86_L001","Myeloid"
"H7_P8_M86_L001","Myeloid"
"H7_P9_M86_L001","Myeloid"
"H8_P10_M86_L001","Myeloid"
"H8_P8_M86_L001","Myeloid"
"H8_P9_M86_L001","Myeloid"
"H9_P10_M86_L001","Myeloid"
"H9_P6_M86_L001","Myeloid"
"H9_P9_M86_L001","Myeloid"
"A10_P1_M89_L001","T_cell"
"A10_P3_M89_L001","T_cell"
"A10_P4_M89_L001","T_cell"
"A10_P5_M89_L001","Myeloid"
"A11_P1_M89_L001","Myeloid"
"A11_P3_M89_L001","Myeloid"
"A11_P4_M89_L001","Myeloid"
"A11_P5_M89_L001","T_cell"
"A12_P1_M89_L001","T_cell"
"A12_P3_M89_L001","Myeloid"
"A12_P4_M89_L001","T_cell"
"A12_P5_M89_L001","T_cell"
"A2_P1_M89_L001","T_cell"
"A2_P3_M89_L001","T_cell"
"A2_P4_M89_L001","T_cell"
"A2_P5_M89_L001","NK"
"A3_P1_M89_L001","NK"
"A3_P3_M89_L001","T_cell"
"A3_P4_M89_L001","NK"
"A3_P5_M89_L001","Myeloid"
"A4_P1_M89_L001","Myeloid"
"A4_P3_M89_L001","T_cell"
"A4_P4_M89_L001","Myeloid"
"A4_P5_M89_L001","T_cell"
"A5_P1_M89_L001","Myeloid"
"A5_P3_M89_L001","T_cell"
"A5_P4_M89_L001","T_cell"
"A5_P5_M89_L001","T_cell"
"A6_P1_M89_L001","T_cell"
"A6_P3_M89_L001","T_cell"
"A6_P4_M89_L001","T_cell"
"A6_P5_M89_L001","Myeloid"
"A7_P1_M89_L001","T_cell"
"A7_P3_M89_L001","T_cell"
"A7_P4_M89_L001","T_cell"
"A7_P5_M89_L001","Myeloid"
"A8_P1_M89_L001","Myeloid"
"A8_P3_M89_L001","T_cell"
"A8_P4_M89_L001","T_cell"
"A8_P5_M89_L001","Myeloid"
"A9_P1_M89_L001","T_cell"
"A9_P3_M89_L001","T_cell"
"A9_P4_M89_L001","Myeloid"
"A9_P5_M89_L001","T_cell"
"B10_P3_M89_L001","Myeloid"
"B10_P4_M89_L001","T_cell"
"B10_P5_M89_L001","T_cell"
"B11_P1_M89_L001","T_cell"
"B11_P3_M89_L001","Myeloid"
"B11_P4_M89_L001","Myeloid"
"B11_P5_M89_L001","T_cell"
"B12_P1_M89_L001","T_cell"
"B12_P3_M89_L001","T_cell"
"B12_P4_M89_L001","T_cell"
"B12_P5_M89_L001","T_cell"
"B1_P1_M89_L001","T_cell"
"B1_P3_M89_L001","T_cell"
"B1_P4_M89_L001","Myeloid"
"B1_P5_M89_L001","T_cell"
"B2_P1_M89_L001","NK"
"B2_P3_M89_L001","T_cell"
"B2_P4_M89_L001","T_cell"
"B2_P5_M89_L001","T_cell"
"B3_P1_M89_L001","T_cell"
"B3_P3_M89_L001","T_cell"
"B3_P4_M89_L001","T_cell"
"B3_P5_M89_L001","T_cell"
"B4_P1_M89_L001","T_cell"
"B4_P3_M89_L001","T_cell"
"B4_P4_M89_L001","T_cell"
"B4_P5_M89_L001","T_cell"
"B5_P1_M89_L001","T_cell"
"B5_P3_M89_L001","T_cell"
"B5_P4_M89_L001","T_cell"
"B5_P5_M89_L001","NK"
"B6_P1_M89_L001","T_cell"
"B6_P3_M89_L001","T_cell"
"B6_P4_M89_L001","T_cell"
"B6_P5_M89_L001","T_cell"
"B7_P1_M89_L001","T_cell"
"B7_P3_M89_L001","Myeloid"
"B7_P5_M89_L001","Myeloid"
"B8_P1_M89_L001","Myeloid"
"B8_P3_M89_L001","Myeloid"
"B8_P4_M89_L001","T_cell"
"B9_P1_M89_L001","T_cell"
"B9_P3_M89_L001","T_cell"
"B9_P4_M89_L001","Myeloid"
"B9_P5_M89_L001","T_cell"
"C10_P1_M89_L001","T_cell"
"C10_P3_M89_L001","T_cell"
"C10_P4_M89_L001","Myeloid"
"C10_P5_M89_L001","Myeloid"
"C11_P1_M89_L001","Myeloid"
"C11_P3_M89_L001","T_cell"
"C11_P4_M89_L001","Myeloid"
"C11_P5_M89_L001","Myeloid"
"C12_P1_M89_L001","T_cell"
"C12_P3_M89_L001","T_cell"
"C12_P4_M89_L001","T_cell"
"C12_P5_M89_L001","T_cell"
"C1_P1_M89_L001","Myeloid"
"C1_P3_M89_L001","Myeloid"
"C1_P4_M89_L001","NK"
"C1_P5_M89_L001","T_cell"
"C2_P1_M89_L001","T_cell"
"C2_P3_M89_L001","NK"
"C2_P4_M89_L001","T_cell"
"C2_P5_M89_L001","T_cell"
"C3_P1_M89_L001","T_cell"
"C3_P3_M89_L001","Myeloid"
"C3_P4_M89_L001","T_cell"
"C3_P5_M89_L001","T_cell"
"C4_P1_M89_L001","T_cell"
"C4_P3_M89_L001","T_cell"
"C4_P4_M89_L001","T_cell"
"C4_P5_M89_L001","T_cell"
"C5_P1_M89_L001","Myeloid"
"C5_P3_M89_L001","T_cell"
"C5_P4_M89_L001","T_cell"
"C5_P5_M89_L001","Myeloid"
"C6_P1_M89_L001","T_cell"
"C6_P3_M89_L001","T_cell"
"C6_P4_M89_L001","Myeloid"
"C6_P5_M89_L001","T_cell"
"C7_P1_M89_L001","T_cell"
"C7_P3_M89_L001","T_cell"
"C7_P4_M89_L001","T_cell"
"C7_P5_M89_L001","Myeloid"
"C8_P1_M89_L001","T_cell"
"C8_P3_M89_L001","T_cell"
"C8_P4_M89_L001","T_cell"
"C8_P5_M89_L001","Myeloid"
"C9_P1_M89_L001","T_cell"
"C9_P3_M89_L001","T_cell"
"C9_P4_M89_L001","T_cell"
"C9_P5_M89_L001","T_cell"
"D10_P3_M89_L001","T_cell"
"D10_P4_M89_L001","Myeloid"
"D10_P5_M89_L001","T_cell"
"D11_P1_M89_L001","T_cell"
"D11_P3_M89_L001","Myeloid"
"D11_P4_M89_L001","T_cell"
"D11_P5_M89_L001","T_cell"
"D12_P3_M89_L001","NK"
"D12_P4_M89_L001","T_cell"
"D12_P5_M89_L001","Myeloid"
"D1_P1_M89_L001","T_cell"
"D1_P3_M89_L001","T_cell"
"D1_P4_M89_L001","T_cell"
"D1_P5_M89_L001","NK"
"D2_P1_M89_L001","T_cell"
"D2_P3_M89_L001","T_cell"
"D2_P4_M89_L001","T_cell"
"D2_P5_M89_L001","T_cell"
"D3_P1_M89_L001","T_cell"
"D3_P3_M89_L001","Myeloid"
"D3_P4_M89_L001","Myeloid"
"D3_P5_M89_L001","T_cell"
"D4_P1_M89_L001","Myeloid"
"D4_P3_M89_L001","T_cell"
"D4_P4_M89_L001","T_cell"
"D4_P5_M89_L001","T_cell"
"D5_P1_M89_L001","Myeloid"
"D5_P3_M89_L001","Myeloid"
"D5_P4_M89_L001","T_cell"
"D5_P5_M89_L001","T_cell"
"D6_P1_M89_L001","T_cell"
"D6_P3_M89_L001","T_cell"
"D6_P4_M89_L001","Myeloid"
"D6_P5_M89_L001","T_cell"
"D7_P1_M89_L001","Myeloid"
"D7_P3_M89_L001","T_cell"
"D7_P4_M89_L001","T_cell"
"D7_P5_M89_L001","T_cell"
"D8_P1_M89_L001","T_cell"
"D8_P3_M89_L001","T_cell"
"D8_P4_M89_L001","Myeloid"
"D8_P5_M89_L001","T_cell"
"D9_P1_M89_L001","Myeloid"
"D9_P3_M89_L001","Myeloid"
"D9_P4_M89_L001","Myeloid"
"D9_P5_M89_L001","T_cell"
"E10_P1_M89_L001","Myeloid"
"E10_P3_M89_L001","T_cell"
"E10_P4_M89_L001","NK"
"E10_P5_M89_L001","T_cell"
"E11_P1_M89_L001","T_cell"
"E11_P3_M89_L001","T_cell"
"E11_P4_M89_L001","T_cell"
"E11_P5_M89_L001","T_cell"
"E12_P1_M89_L001","T_cell"
"E12_P3_M89_L001","Myeloid"
"E12_P4_M89_L001","T_cell"
"E12_P5_M89_L001","Myeloid"
"E1_P1_M89_L001","Myeloid"
"E1_P3_M89_L001","T_cell"
"E1_P4_M89_L001","T_cell"
"E1_P5_M89_L001","T_cell"
"E2_P1_M89_L001","T_cell"
"E2_P3_M89_L001","T_cell"
"E2_P4_M89_L001","Myeloid"
"E2_P5_M89_L001","T_cell"
"E3_P1_M89_L001","T_cell"
"E3_P3_M89_L001","Myeloid"
"E3_P4_M89_L001","NK"
"E3_P5_M89_L001","Myeloid"
"E4_P1_M89_L001","T_cell"
"E4_P3_M89_L001","T_cell"
"E4_P4_M89_L001","T_cell"
"E4_P5_M89_L001","T_cell"
"E5_P1_M89_L001","T_cell"
"E5_P3_M89_L001","T_cell"
"E5_P4_M89_L001","T_cell"
"E5_P5_M89_L001","T_cell"
"E6_P1_M89_L001","T_cell"
"E6_P3_M89_L001","T_cell"
"E6_P4_M89_L001","Myeloid"
"E6_P5_M89_L001","Myeloid"
"E7_P1_M89_L001","T_cell"
"E7_P3_M89_L001","Myeloid"
"E7_P4_M89_L001","T_cell"
"E7_P5_M89_L001","T_cell"
"E8_P1_M89_L001","T_cell"
"E8_P3_M89_L001","T_cell"
"E8_P4_M89_L001","T_cell"
"E8_P5_M89_L001","T_cell"
"E9_P1_M89_L001","T_cell"
"E9_P3_M89_L001","T_cell"
"E9_P4_M89_L001","T_cell"
"E9_P5_M89_L001","T_cell"
"F10_P1_M89_L001","Myeloid"
"F10_P3_M89_L001","T_cell"
"F10_P4_M89_L001","T_cell"
"F10_P5_M89_L001","T_cell"
"F11_P1_M89_L001","T_cell"
"F11_P3_M89_L001","T_cell"
"F11_P4_M89_L001","T_cell"
"F11_P5_M89_L001","Myeloid"
"F12_P1_M89_L001","T_cell"
"F12_P3_M89_L001","T_cell"
"F12_P4_M89_L001","T_cell"
"F12_P5_M89_L001","Myeloid"
"F1_P1_M89_L001","T_cell"
"F1_P3_M89_L001","NK"
"F1_P4_M89_L001","Myeloid"
"F1_P5_M89_L001","Myeloid"
"F2_P1_M89_L001","T_cell"
"F2_P3_M89_L001","T_cell"
"F2_P4_M89_L001","T_cell"
"F2_P5_M89_L001","T_cell"
"F3_P1_M89_L001","T_cell"
"F3_P3_M89_L001","Myeloid"
"F3_P4_M89_L001","T_cell"
"F3_P5_M89_L001","T_cell"
"F4_P1_M89_L001","T_cell"
"F4_P3_M89_L001","T_cell"
"F4_P4_M89_L001","Myeloid"
"F4_P5_M89_L001","T_cell"
"F5_P1_M89_L001","T_cell"
"F5_P3_M89_L001","T_cell"
"F5_P4_M89_L001","T_cell"
"F5_P5_M89_L001","T_cell"
"F6_P1_M89_L001","Myeloid"
"F6_P3_M89_L001","T_cell"
"F6_P4_M89_L001","T_cell"
"F6_P5_M89_L001","T_cell"
"F7_P1_M89_L001","T_cell"
"F7_P3_M89_L001","T_cell"
"F7_P4_M89_L001","T_cell"
"F7_P5_M89_L001","T_cell"
"F8_P1_M89_L001","T_cell"
"F8_P3_M89_L001","Myeloid"
"F8_P4_M89_L001","T_cell"
"F8_P5_M89_L001","T_cell"
"F9_P1_M89_L001","NK"
"F9_P3_M89_L001","T_cell"
"F9_P4_M89_L001","T_cell"
"F9_P5_M89_L001","T_cell"
"G10_P1_M89_L001","T_cell"
"G10_P3_M89_L001","T_cell"
"G10_P4_M89_L001","T_cell"
"G10_P5_M89_L001","T_cell"
"G11_P1_M89_L001","T_cell"
"G11_P3_M89_L001","T_cell"
"G11_P4_M89_L001","T_cell"
"G11_P5_M89_L001","Myeloid"
"G12_P1_M89_L001","T_cell"
"G12_P3_M89_L001","T_cell"
"G12_P4_M89_L001","Myeloid"
"G12_P5_M89_L001","T_cell"
"G1_P1_M89_L001","Myeloid"
"G1_P3_M89_L001","T_cell"
"G1_P4_M89_L001","T_cell"
"G1_P5_M89_L001","T_cell"
"G2_P1_M89_L001","T_cell"
"G2_P3_M89_L001","T_cell"
"G2_P4_M89_L001","T_cell"
"G2_P5_M89_L001","Myeloid"
"G3_P1_M89_L001","T_cell"
"G3_P3_M89_L001","T_cell"
"G3_P4_M89_L001","Myeloid"
"G3_P5_M89_L001","T_cell"
"G4_P1_M89_L001","Myeloid"
"G4_P3_M89_L001","Myeloid"
"G4_P4_M89_L001","Myeloid"
"G4_P5_M89_L001","Myeloid"
"G5_P1_M89_L001","Myeloid"
"G5_P3_M89_L001","Myeloid"
"G5_P4_M89_L001","T_cell"
"G5_P5_M89_L001","T_cell"
"G6_P1_M89_L001","Myeloid"
"G6_P3_M89_L001","T_cell"
"G6_P4_M89_L001","T_cell"
"G6_P5_M89_L001","T_cell"
"G7_P1_M89_L001","T_cell"
"G7_P3_M89_L001","Myeloid"
"G7_P4_M89_L001","Myeloid"
"G7_P5_M89_L001","T_cell"
"G8_P1_M89_L001","T_cell"
"G8_P3_M89_L001","T_cell"
"G8_P4_M89_L001","T_cell"
"G8_P5_M89_L001","T_cell"
"G9_P1_M89_L001","T_cell"
"G9_P3_M89_L001","NK"
"G9_P4_M89_L001","Myeloid"
"G9_P5_M89_L001","T_cell"
"H10_P1_M89_L001","T_cell"
"H10_P3_M89_L001","T_cell"
"H10_P4_M89_L001","T_cell"
"H10_P5_M89_L001","T_cell"
"H11_P1_M89_L001","T_cell"
"H11_P3_M89_L001","Myeloid"
"H11_P4_M89_L001","Myeloid"
"H11_P5_M89_L001","Myeloid"
"H12_P1_M89_L001","T_cell"
"H12_P3_M89_L001","T_cell"
"H12_P4_M89_L001","T_cell"
"H12_P5_M89_L001","T_cell"
"H1_P3_M89_L001","Myeloid"
"H1_P4_M89_L001","T_cell"
"H1_P5_M89_L001","T_cell"
"H2_P1_M89_L001","T_cell"
