"TF","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HEY2",-0.222649757781819,-0.16045700174566,-2.05657479723018,0.0534271512093107,0.166837365402482,-4.26290256195693
"HIVEP2",-0.567159372064438,10.6339557448791,-2.05543587490141,0.0535472711238736,0.166837365402482,-4.26482228488069
"ONECUT1",0.382736722046783,0.158036858742736,2.04352552841567,0.0548180706044292,0.170038766797133,-4.28485802381047
"FOXP3",0.727421262438967,2.98663878536712,2.04160220574246,0.0550258078229448,0.170038766797133,-4.28808661311869
"ZFP64",0.418553151085231,2.27143675539623,2.02822793432989,0.0564900246004573,0.173850932852019,-4.31048437584472
"ELF5",0.412589521046846,-1.09773919905648,2.02603294128898,0.0567336456882844,0.173890930280351,-4.31415142510845
"GATA3",0.412919717993877,7.51586993277194,2.02086551593509,0.0573109004833726,0.174949064633453,-4.3227744113508
"HOXA13",0.294748916308792,-0.147030045861839,2.0175060845329,0.0576890028386811,0.175393177985345,-4.32837286338556
"MAFA",0.389570555476017,0.736984016231191,2.01126483648283,0.058397391042511,0.17683386685162,-4.33875809231566
"FLI1",0.665079559206259,7.17012301438624,2.00306764923699,0.0593396104489962,0.178968265114173,-4.35236673672316
"PKNOX1",0.443054665963608,1.16087284191556,1.99958555201003,0.0597439570806591,0.179469894975366,-4.358136812808
"TBX21",0.924635374767633,9.76161660191891,1.98561938315798,0.0613905947454809,0.183684557294018,-4.38121486893854
"YBX3",0.358356624051034,2.29616432765699,1.97936859132613,0.0621406132770121,0.18519376446983,-4.39151003458333
"HBP1",0.396350072786487,5.34134866268833,1.97405024231423,0.0627851743551798,0.185843607748502,-4.40025290170552
"NOTO",-0.386650538416507,6.11156306753355,-1.97350477905363,0.06285161800513,0.185843607748502,-4.40114872968037
"GLI2",0.354727830157311,-2.51536022606256,1.96998262725338,0.0632821671683428,0.185898067845602,-4.40692937682439
"ZEB2",0.355501090959574,1.43847092589165,1.9679479860388,0.0635320781742937,0.185898067845602,-4.41026562412818
"HMGB2",0.467970541195597,3.35943810800952,1.96731761418993,0.063609683692527,0.185898067845602,-4.41129880403729
"BHLHA15",0.370688710068022,0.0213587689224033,1.96385810621944,0.0640370910238409,0.186397294024087,-4.41696510214859
"CREB1",1.4259264629917,17.7808232309525,1.96194189793449,0.0642749289738231,0.186397294024087,-4.42010084537874
"EZH2",0.296932386114375,5.0862276820998,1.95759826898437,0.064816969082952,0.187249021795195,-4.42720149578245
"ENO1",0.409664701894339,3.26730165137843,1.95131389175529,0.0656083914423629,0.18881193567764,-4.43745651555929
"PROX1",-0.315054723469156,1.43380815249863,-1.94446404939867,0.0664807977433327,0.190595138777463,-4.44860963644703
"TBX3",-0.344431696383333,-1.39060881565844,-1.93574444608242,0.0676062333116528,0.192307611489959,-4.46276980590162
"LMO2",0.307205184826455,1.96463333648812,1.93542497513862,0.0676477863870696,0.192307611489959,-4.46328781245768
"MYOD1",0.469255486260297,7.89060877182337,1.93392438662054,0.0678432687749723,0.192307611489959,-4.46572018795249
"MEF2A",0.351107439401517,6.75381358042195,1.92920555026533,0.0684612620042437,0.193332552626216,-4.4733610441776
"TFDP2",0.337094748170444,1.45586162808849,1.92498352809191,0.0690184143165764,0.194178673114547,-4.48018696609297
"ARX",0.27845978433876,-0.346462910518161,1.92083041041317,0.0695703883281139,0.195003988101851,-4.48689180377451
"LMO4",-0.155641098270256,-0.13405730934903,-1.90878065225008,0.0711940477110786,0.198112930145439,-4.50629047836261
"MYRF",0.300452484804162,0.31945112694382,1.90869986807794,0.071205045184899,0.198112930145439,-4.50642025636232
"EMX2",-0.221333113814602,0.054797748052855,-1.89876253400071,0.0725693559136128,0.201094132997708,-4.52235631277832
"RXRG",-0.203039086229527,0.611850183247583,-1.89702727255648,0.0728099447060667,0.201094132997708,-4.52513335232877
"SOX11",-0.311243784527389,0.750719108375732,-1.89449763309956,0.0731619324153163,0.20132882131806,-4.52917862484559
"ZNF335",0.265042653677097,2.21448670911762,1.8898775679714,0.0738086685736118,0.202369949470921,-4.53655742684044
"TADA2A",0.307669775656158,4.04435374167013,1.88737490369102,0.0741611022440507,0.202599532942081,-4.54054941512537
"CREB3",0.353569322799329,4.91342962203913,1.88437088189015,0.0745860963986428,0.203024969980421,-4.54533640298032
"NUPR1",0.652872184281746,4.47999342463956,1.87843904571912,0.0754316074353401,0.204040132550608,-4.55477380168696
"GATA1",0.523183071712791,4.42862524929378,1.876318978092,0.075735837319216,0.204040132550608,-4.5581418884928
"HOXA7",-0.266003288456633,4.50437640865167,-1.87496675813208,0.0759304444132947,0.204040132550608,-4.56028877260029
"TBXT",-0.481608258445562,4.09277996810714,-1.87419658479583,0.0760414817595766,0.204040132550608,-4.56151108739911
"TFAM",0.279628267705728,4.74027189084738,1.87053116407554,0.0765718918188325,0.204734774579432,-4.5673236746983
"TFE3",0.59452925980404,2.6350437863754,1.86712175788534,0.0770681718091285,0.205333574360717,-4.57272333441059
"PLAGL2",0.38521146730848,1.08173975931902,1.85808762045846,0.0783968879192635,0.20804482087644,-4.58699872352036
"NR5A2",0.25720802916691,1.91937824173208,1.85574139150708,0.0787452369059827,0.20804482087644,-4.5906984098117
"REL",1.06744261168896,13.1225050054534,1.8546109978132,0.0789135527462358,0.20804482087644,-4.5924797471049
"CLOCK",0.556825548935823,6.39664113093787,1.84797559339149,0.0799079417388733,0.20993236261711,-4.60292119655799
"ETV1",0.225279579094489,2.14594871974803,1.83970219975859,0.0811631683534915,0.210682046511219,-4.61590418373228
"SRY",0.405231403216997,0.559747693469813,1.8395241662135,0.0811903679823399,0.210682046511219,-4.61618312168924
"NR1H2",0.387375270139784,3.06932571766692,1.83923492655801,0.081234574479015,0.210682046511219,-4.61663625462746
"AIP",0.191746071879432,-0.64730340770209,1.83754657299214,0.0814930377879992,0.210682046511219,-4.61928030883843
"MSX1",-0.23252454723943,0.864614110435991,-1.83691182561813,0.0815903946701271,0.210682046511219,-4.62027392524452
"LHX2",0.248933361619142,2.78895853751717,1.8328553787143,0.0822149742319318,0.211570274985927,-4.62661818582368
"FOXF2",-0.371495310203121,0.168069224894561,-1.82843441713065,0.0829004356391697,0.212608600244673,-4.63352151247632
"NR5A1",0.309020747682348,5.14138722981762,1.81724974450977,0.0846569333549562,0.216377382202159,-4.65093478580368
"MXD1",0.361522861517274,2.34122011139519,1.80510726403005,0.0866005178477132,0.220597265058026,-4.66975509857031
"SOX5",0.207263391649868,-0.12362931214585,1.79915104584171,0.0875680237785348,0.222310740501735,-4.67895476377933
"SPI1",1.71023141578051,15.9301837482631,1.79397169144031,0.0884169682057438,0.223712731634667,-4.68693721384871
"CTCFL",-0.269971375222999,1.42256488334491,-1.79099233065189,0.0889085472060619,0.224204162519634,-4.69152170539591
"HOXA10",0.502137603243121,2.51310465392126,1.78599667216977,0.0897381337562342,0.225541842840669,-4.69919675384862
"ETV7",0.304419701606293,1.71270497913402,1.76786599872879,0.0928056187927708,0.232026983343438,-4.72692455110542
"JUND",0.707658537253532,4.04553790017718,1.76601317235463,0.0931241493502614,0.232026983343438,-4.72974685423138
"TP73",0.358388549469727,9.10653400200849,1.76533129649818,0.0932416126698433,0.232026983343438,-4.73078498757003
"TFAP4",0.485304319664612,5.38945268238952,1.75825021366054,0.0944690313469785,0.234308058011914,-4.74154885613757
"ARNT",0.442396014688882,3.80814717918247,1.75115163662589,0.095713473669609,0.235863955781129,-4.75230838664582
"NR1D1",-0.282698125719571,0.114218797709831,-1.7511034079881,0.0957219767493705,0.235863955781129,-4.75238138206709
"SF1",-0.14899411277,-0.263717266260233,-1.74600169955426,0.0966251373852818,0.237313855337142,-4.76009484971028
"IKZF4",-0.246155701171348,0.599916799719306,-1.74165989415796,0.0973995518600896,0.237839436819461,-4.76664670619243
"FOXL2",-0.288388214219528,1.62551982295752,-1.74010847845882,0.0976775604005571,0.237839436819461,-4.76898498393737
"HOXA1",0.339156403934192,2.90735130211515,1.7395074582366,0.0977854448461977,0.237839436819461,-4.76989043389445
"DNMT3B",0.408644915031715,4.73403239190332,1.73360381625321,0.0988506291003404,0.239657152223976,-4.77877246137161
"SMAD7",-0.274922384505118,3.59851835277441,-1.72984271239118,0.0995344349088315,0.240541551029676,-4.78441972018015
"HOXB7",-0.176245948930043,-1.22212445889052,-1.72157450918262,0.101051991860676,0.242786051034296,-4.79680326377851
"HOXC13",0.209241970251372,-0.187092153367822,1.72127579488402,0.101107188361763,0.242786051034296,-4.79724985596907
"TBX5",0.308728794413938,0.227022094655794,1.71913190520799,0.101504097232224,0.24296536289872,-4.800453430505
"SPDEF",0.319832405942863,1.58448872036497,1.71297391117914,0.10265160487951,0.2443372956329,-4.80963913896637
"EGR3",0.482563383033485,3.67186448077804,1.71258012575826,0.102725361691816,0.2443372956329,-4.81022572555701
"CUX1",0.463237411470799,9.72522423543516,1.70592396461951,0.10397896750264,0.246541325462233,-4.82012600019788
"ETV2",0.261019262879755,0.118836148376413,1.70068556383539,0.104974751056474,0.248122138860756,-4.82789781329279
"ZBTB33",0.28293712994015,1.45216416987985,1.69806824167608,0.105475336704815,0.248526262110721,-4.83177441336256
"HSF1",1.37438024684617,12.2128533593619,1.69560975886753,0.105947401734983,0.248860875103355,-4.83541178692315
"NHLH1",0.29039753725153,1.85536103378261,1.69084256038749,0.106867924099977,0.249938860458731,-4.84245398773604
"SP4",0.375728011224264,3.1570596636147,1.68818409766663,0.107384222205198,0.249938860458731,-4.84637482800391
"HOXB9",0.1811415590809,-0.623420777088746,1.68727237456406,0.107561777213513,0.249938860458731,-4.84771844570129
"RUNX2",0.418777609131565,1.89951777951714,1.68639813696532,0.107732267439108,0.249938860458731,-4.84900632159083
"POU4F2",0.355142187068283,1.97865563527397,1.67449499208782,0.110076615214962,0.253981856237953,-4.86649261838299
"STAT5A",0.665909793509988,11.9109000707048,1.67413278026153,0.110148629959961,0.253981856237953,-4.86702329854321
"SOX2",0.185336426537415,0.555724318352117,1.65738244126449,0.113523027933926,0.260964521531038,-4.89147186695352
"HOXD3",0.408924510329861,1.60235502027712,1.6530499435127,0.114409984246627,0.261621429037229,-4.89776592701954
"SMAD4",0.554203466941602,2.77386824584103,1.65131404769305,0.11476700663919,0.261621429037229,-4.9002843323716
"SNAI1",0.274366855805506,4.48402230107803,1.65091251031231,0.114849725479208,0.261621429037229,-4.90086659580846
"HOXB3",0.147339579905081,-0.376571666867996,1.6472967815063,0.115596865587705,0.262530230882921,-4.90610497536026
"VSX2",0.442783727047659,4.28182052182941,1.64489144675565,0.11609617377612,0.26271065387979,-4.90958503866618
"KAT5",0.403473068365306,6.85716708407398,1.64347047371113,0.116392002466907,0.26271065387979,-4.91163914033462
"ELF3",0.332966765211676,1.46305492244593,1.64040507107608,0.117032355956558,0.26271065387979,-4.91606586358944
"ZFHX3",0.324334842954048,0.787164596698054,1.6402253115545,0.117069999606909,0.26271065387979,-4.91632526183589
"MZF1",-0.220916427689669,0.819699262385725,-1.63719399194488,0.117706337320089,0.263354831867499,-4.92069635362456
"TFAP2C",0.290360176862654,-1.0840422998334,1.63061814804739,0.119096810702281,0.264214658965906,-4.93015782004809
"RXRB",0.348513039718381,0.405554817648701,1.62699408345398,0.119869042102012,0.264214658965906,-4.93536003550259
"TET1",0.385710385417844,4.5499885174345,1.62695994402937,0.119876336740015,0.264214658965906,-4.93540900024856
"NOTCH1",-0.522281762060696,2.61379090103698,-1.62525391966881,0.120241344089902,0.264214658965906,-4.93785489967468
"NFATC1",0.726692265808108,5.44200070325981,1.62503284395926,0.12028871229272,0.264214658965906,-4.9381717116727
"BCL3",0.392493476013885,2.430588884874,1.62386576955958,0.120539033583504,0.264214658965906,-4.93984364958931
"SRSF2",0.445392351777478,10.2118781930648,1.62384469447171,0.1205435579367,0.264214658965906,-4.93987383325418
"PBRM1",0.415562829600792,2.75218352316631,1.61014234291835,0.123515634094349,0.269944313354027,-4.95943600001759
"ZBTB17",0.332014419650043,7.73332505015826,1.6068249763352,0.124244386588639,0.27075221817293,-4.96415328125148
"MYC",0.969430833364554,40.3953729357237,1.59723202974839,0.126372124859328,0.274159292073993,-4.9777530757777
"RUNX3",0.377284766082409,2.66933234742728,1.59650305108927,0.126535057880305,0.274159292073993,-4.97878402207769
"NKX2-1",0.270086858669063,2.71245523432181,1.59258218278567,0.1274144339282,0.274534037718584,-4.98432293295938
"NEUROD6",0.424630431871306,3.4959316600638,1.59248531440555,0.127436224405178,0.274534037718584,-4.98445964583642
"CREBZF",0.265589469695196,1.25728474269805,1.59079094723731,0.127817877019865,0.274571735820452,-4.98684993092903
"ASCL1",0.328760112942609,2.7773603241328,1.58293046772844,0.12960099174892,0.277611215280357,-4.99791362879018
"BARX2",0.292660040445727,2.09601072132444,1.57852969021015,0.130608352658039,0.278976481314905,-5.00408956445332
"ZNF236",0.191850679324766,0.929746811644066,1.57462004717162,0.131508777249922,0.280106265667914,-5.00956526637554
"AHRR",-0.258243534855167,0.31937771783287,-1.56735189604949,0.133196485031375,0.282901830179315,-5.01971722269156
"KLF11",0.195636785162043,-0.344859761614064,1.5619958655446,0.134451725577087,0.284311670011784,-5.02717538966237
"ZEB1",-0.200790972794732,1.69200853701595,-1.56130475183589,0.134614411398152,0.284311670011784,-5.02813632766485
"EGR2",0.463375494116793,6.64941548769851,1.55965545766573,0.135003312822496,0.284336586223915,-5.03042822138558
"ETV4",0.433059124577715,6.08811116725613,1.54926399293067,0.137475190849902,0.288736194709822,-5.04482563436449
"NFE2L3",0.275344167230868,-0.598300444830885,1.54466525785655,0.138581073473481,0.289871495846478,-5.05117356189576
"ATF1",0.5093143073401,12.0089151234821,1.54294960295976,0.138995534882552,0.289871495846478,-5.05353806504536
"ATF6",0.635216026622133,10.711449915872,1.54186099932291,0.139259049057326,0.289871495846478,-5.05503731979859
"HOXB13",0.283196717702191,-0.458170292097859,1.54064653770788,0.139553518557389,0.289871495846478,-5.05670894611791
"STAT4",0.558235288257765,6.48944154600645,1.53412145753966,0.141144509345148,0.292370769357807,-5.06567286710228
"MAX",0.32762317696915,7.7930821777092,1.52884161289704,0.142442857316144,0.294251820318829,-5.07290458083575
"POU3F1",-0.244653741973402,0.399600716915211,-1.52367640878867,0.143722567839493,0.295330743262243,-5.07996057046777
"REST",-0.164944726997995,1.04430786568665,-1.52224414996481,0.144079097956748,0.295330743262243,-5.08191384291303
"NCOR2",0.431415240987704,4.16801235616307,1.52199896954966,0.144140203608098,0.295330743262243,-5.08224806974066
"BARX1",0.215552204170436,0.734724908193708,1.51981709833483,0.144684929668648,0.295643460623741,-5.08522052635371
"HOXC6",-0.201866762304816,2.08690223351424,-1.51154605647975,0.146765343801843,0.297910328909489,-5.09645838735445
"FOXH1",-0.239155017904628,1.91882898235305,-1.51138523176474,0.146806039373619,0.297910328909489,-5.09667642637617
"PAX9",0.159936584535498,-0.555827989025577,1.51069962515124,0.146979631769668,0.297910328909489,-5.09760573853154
"ZBTB32",0.222720379011796,0.487266431878993,1.50600292026037,0.148173372018329,0.2991240123113,-5.1039630861409
"ZNF300",-0.466898781682782,2.17038462281436,-1.50522501559228,0.148371857565552,0.2991240123113,-5.10501454746198
"NR1I3",0.216814122190581,1.57560259469913,1.4990206647631,0.149962772915144,0.301525148741384,-5.11338550603315
"GFI1B",-0.399155399289704,0.0150073589702951,-1.49306052750815,0.151504255397001,0.302869088866935,-5.12140147151454
"RUNX1",0.449733808282365,11.5888592370419,1.49292021302011,0.151540701488195,0.302869088866935,-5.12158988300316
"NFKBIZ",0.423998278311084,1.15481280306698,1.4917834840566,0.151836227575201,0.302869088866935,-5.12311574780224
"ATF5",0.308781906895657,9.27215772327766,1.4863328529512,0.153259860912433,0.304902203503891,-5.1304196102483
"HEYL",-0.127254636601628,0.447657904498006,-1.47937686504273,0.155092555330966,0.307736280840917,-5.13971011206792
"TAF1",0.369034866765017,7.73505915744289,1.47492103809327,0.156275935410775,0.309270486350983,-5.14564332416819
"BMAL2",0.538889100897157,3.89178045864403,1.47145162484019,0.157202449693479,0.310289652012783,-5.15025328465687
"PAWR",-0.20953304951174,-1.75110729891582,-1.46563623813564,0.158765527796245,0.312556678742477,-5.15796119530823
"NR6A1",0.155572757270028,-0.15973152141495,1.46241715854532,0.159636203417438,0.31266577487586,-5.16221748544604
"AEBP1",0.399105561942424,1.02124009491474,1.46236517238885,0.159650296189929,0.31266577487586,-5.16228616109468
"RARG",0.216593965158233,0.445222063130464,1.44540316360059,0.164302913153046,0.320176388610192,-5.18459006330718
"NFATC2",0.50691123953773,7.64762417540149,1.44528911445869,0.164334565506823,0.320176388610192,-5.18473932967302
"BATF",0.342416900139856,5.29282447412828,1.44151654487548,0.165384371202926,0.321391278059294,-5.18967153902346
"KAT7",0.40834340194773,9.65807211743937,1.43433722323292,0.167397216545151,0.324466584254612,-5.19902926818745
"ID4",-0.261110869629363,0.962490221947084,-1.42880482834247,0.168961821759221,0.326659522067827,-5.20621485917276
"ETS1",0.526573034724251,14.4843113311999,1.4272128703565,0.169414226226538,0.326696487403606,-5.20827840830953
"SOX9",-0.27438806274424,1.68350287303194,-1.41662259724809,0.172448765905842,0.331699922176034,-5.22195888908011
"NKX3-1",0.289848425147946,6.05127676641296,1.40736580297,0.17513698710348,0.336013456173088,-5.2338496604083
"HNF1B",0.253170079221975,-1.41341381833552,1.40258126138016,0.176539608645458,0.337844834818974,-5.23997098366025
"KDM5D",-0.302147677533088,3.47838002128121,-1.40073017767624,0.177084683579917,0.338030003593058,-5.24233473747414
"ZGPAT",0.250906078506184,0.143368806386065,1.3971483540275,0.17814323562491,0.339191918336318,-5.24690140709849
"FOXD1",0.141494149028323,1.8956010858429,1.39230417257727,0.1795829307503,0.340341539417087,-5.25306247803321
"ZBTB7A",-0.232493731502324,0.783918581690997,-1.39101537735391,0.179967528958778,0.340341539417087,-5.25469871328759
"NRL",-0.265553087554488,2.00696854684003,-1.39056809601022,0.180101159452808,0.340341539417087,-5.25526628802288
"ESRRG",0.325964335427336,2.68124525075499,1.3885813156054,0.180695694400195,0.340611383944367,-5.2577856116166
"NKX3-2",-0.151574366431372,-1.07086061034073,-1.37799187807232,0.18389109099413,0.34577028082188,-5.27116413216435
"ZNF350",0.425180718203671,1.97598021023715,1.37534432944039,0.18469701149009,0.346421757869473,-5.27449598699895
"SMAD1",0.373526296770822,2.50439505262214,1.36735366009185,0.187146492371787,0.350145050243989,-5.28452032150735
"TP63",0.455468822278847,11.6402916789363,1.36286270752252,0.188534478066643,0.351313412487497,-5.29013331683856
"TEAD2",0.172187972278723,0.762310830689436,1.35846791057557,0.189900661364325,0.351313412487497,-5.29561151764416
"FOXP1",0.399432450976379,0.146717028440114,1.35805587088046,0.190029151936378,0.351313412487497,-5.29612439098388
"MED1",0.341823076525646,0.933806292538193,1.35693176092082,0.190380045965697,0.351313412487497,-5.29752294351554
"NR1I2",0.335714245468821,11.1827719094906,1.3548221829715,0.191039945410681,0.351313412487497,-5.30014499825903
"PGR",0.367365471968152,3.00167237279746,1.35279035660393,0.191677238543434,0.351313412487497,-5.30266725316215
"NCOA6",-0.300909391572392,2.870483974061,-1.35241848153102,0.19179406153375,0.351313412487497,-5.30312855300952
"PIN1",-0.310010553545071,1.53113492666392,-1.35222753405573,0.19185406882269,0.351313412487497,-5.30336537720935
"MEOX1",0.299339464731197,1.09501451941233,1.35187670948158,0.191964358017041,0.351313412487497,-5.30380041885169
"OVOL1",0.421274098911859,3.409022064287,1.34670834908472,0.193594975380134,0.353439737134675,-5.31019873414443
"NR4A3",-0.293623696098828,4.01767374553985,-1.34156614052851,0.195228209695485,0.355560555822212,-5.31654469242417
"RORC",-0.345684500991362,2.16918638882691,-1.33797871247645,0.196374064388619,0.356276719938884,-5.32096008250414
"THRA",0.252771270946041,6.12255296173749,1.33737796639972,0.196566466173177,0.356276719938884,-5.32169852665433
"PAX3",0.347871485343503,4.36328515980909,1.33002216477119,0.198934409550325,0.359703944366774,-5.33071819767836
"ARID4A",0.2006777620562,2.16071402432802,1.32455174991309,0.200709956045341,0.362046188655951,-5.33739938536585
"FEZF2",-0.144120103719125,-0.159904427478958,-1.31916709242309,0.202469826603237,0.364349043577186,-5.34395359749876
"SMARCA4",0.338761548942824,1.37781476079336,1.30678258202722,0.206563466812698,0.370830604706605,-5.35894404419327
"SCX",-0.163989968086881,1.43021046759545,-1.30168785101007,0.208266211554697,0.372999343259481,-5.36507670453015
"STAT6",0.517266715007504,7.02853742947353,1.30017185145827,0.208774997544947,0.373024521679835,-5.36689770504384
"IRF4",0.419844731739962,5.93106820754147,1.29174646042624,0.211620368669105,0.376838716523624,-5.37698595969786
"POU5F1",-0.179529223973412,3.40971853959025,-1.29025651115741,0.212126677411917,0.376838716523624,-5.37876427782038
"ETV6",0.312321368275754,-0.913076212754736,1.28942663753654,0.212409090878701,0.376838716523624,-5.3797540245387
"NFX1",-0.368925595095262,1.75735687884748,-1.28462226237846,0.214049822712557,0.378858136913774,-5.38547349463273
"ZBTB16",0.265149483108125,5.22965054991731,1.27903215338896,0.215971279913593,0.380155780061372,-5.39210587883727
"BCL11B",0.186345992316153,0.453560121475562,1.27811619506109,0.216287390815958,0.380155780061372,-5.39319030849132
"CTCF",0.381910923157788,7.79019762525913,1.27739537253702,0.216536409943668,0.380155780061372,-5.39404325361269
"DLX4",0.2519695744322,3.40686528892799,1.27663389566301,0.216799715419615,0.380155780061372,-5.39494386687417
"HIF3A",-0.228218947316775,-1.45066372396131,-1.26814781503174,0.219750889853325,0.383889193816942,-5.40495002933308
"HOXD1",0.294722668804336,3.56807684089418,1.2668155017392,0.220217035681649,0.383889193816942,-5.4065159059701
"NR2E3",-0.152361453673281,1.51518034790217,-1.26613260730452,0.220456261170737,0.383889193816942,-5.40731798015973
"SMAD5",0.341859623076165,3.54935910012729,1.26252298074536,0.221724094126681,0.384314040961598,-5.41155152288188
"BCOR",0.179405598423726,1.62961604228601,1.26138103716586,0.222126357599945,0.384314040961598,-5.41288873179906
"HIPK2",0.3303667131343,-2.18949696441664,1.26108894999202,0.222229339335884,0.384314040961598,-5.41323060054168
"NEUROG1",0.0900020631859201,0.529492600272174,1.25871262988672,0.223068533890352,0.384882550465275,-5.41600944916099
"ELK1",0.62184447560785,8.75276589110221,1.25612920608322,0.223983639504043,0.38557914197728,-5.41902547415776
"HOXA11",-0.116638853374739,-0.832761659596014,-1.25152334269435,0.22562231557679,0.387515321058998,-5.42438964051224
"NEUROG3",0.10514335729346,-1.51973607847099,1.25001685164364,0.226160294798813,0.387556505177965,-5.42614054968186
"HDAC1",-0.316261843588571,-5.93770477042798,-1.24555963283494,0.22775778299234,0.389408998585544,-5.43131049115381
"SMAD2",0.356407312339889,2.35414418050977,1.23653906790742,0.231017311412947,0.394088354763262,-5.44172566637898
"MXI1",0.20043646954089,1.92161469630202,1.23445276971544,0.231776250564553,0.394490503218223,-5.44412538319159
"YAP1",0.11377991934732,-0.575974874748039,1.22362961724034,0.23574409222904,0.397494058753953,-5.45651925580757
"PAX1",-0.0761725942946331,-0.878789317141421,-1.22356240187944,0.235768894870633,0.397494058753953,-5.45659593611754
"EGR4",0.170588127625205,-1.40427387633079,1.22236615732067,0.236210645357673,0.397494058753953,-5.45796003098018
"FOXO6",-0.155576495631746,0.998972722343755,-1.22171236279043,0.236452346013673,0.397494058753953,-5.45870508263784
"HOXA9",0.223300392031764,4.14572318720874,1.22023532414271,0.236999085336279,0.397494058753953,-5.4603870388392
"VENTX",0.41153328493641,3.29167025376141,1.21922606147851,0.23737322700396,0.397494058753953,-5.46153532606336
"ARID1A",0.281254746312296,1.85873783177425,1.21719488635205,0.238127563889655,0.397494058753953,-5.46384384036844
"NRG1",0.26731077417546,6.12028627863311,1.2170260411912,0.23819035162473,0.397494058753953,-5.46403559228365
"NR2F2",0.252146275376251,3.06381731505974,1.21677006870282,0.238285563072661,0.397494058753953,-5.46432624863473
"HDAC7",-0.253761758745171,-1.19877485183643,-1.21381594068822,0.239386477433764,0.398449015419555,-5.46767688601878
"ZNF362",0.251307309949283,3.61542879841552,1.18373688102658,0.25081698684058,0.416385568177648,-5.50139649049447
"HDAC9",0.328796210666901,-2.59445791107309,1.18257365772401,0.251267153210649,0.416385568177648,-5.50268592758258
"PPARG",0.396663571183968,3.69469282791998,1.17630877456973,0.25370211673893,0.419498675484985,-5.5096118213874
"TBX18",0.0936529261576815,-0.699271290052865,1.16064376496393,0.259868074354011,0.4287538907285,-5.52679083196747
"ASCL2",-0.29501818666385,2.53029236076085,-1.15794531079941,0.26094143260645,0.429584803897954,-5.52973000211743
"EBF3",0.26266024106708,1.22105397714128,1.1487570447352,0.264621027187714,0.433674106927725,-5.53969348735986
"GSC",-0.28217884629414,0.345906416051005,-1.14752384983752,0.265117803495532,0.433674106927725,-5.54102549212806
"ARID3A",0.371693701557506,2.29411708477524,1.14488948983521,0.266181341603745,0.433674106927725,-5.54386677330121
"HMGA1",0.378426346640016,5.19119775282455,1.14303776637853,0.266930809006339,0.433674106927725,-5.54586055230475
"PRRX1",0.100598872568436,-0.460640500755399,1.14296993282442,0.266958293688791,0.433674106927725,-5.54593353653532
"PAX4",0.109611326337588,-0.404478298362669,1.14279201025115,0.267030394025668,0.433674106927725,-5.54612495109736
"ZNF76",0.248282969764654,1.76956422500592,1.14175346105914,0.267451538092032,0.433674106927725,-5.5472417378293
"FOXQ1",0.306900024892951,2.04436893141275,1.13592129155494,0.269825703212463,0.436584936099135,-5.55349687365889
"ERF",-0.162756949457715,1.12328790689318,-1.13419688977427,0.270530653100629,0.436788249331637,-5.55534099840812
"MSX2",0.130807306568795,0.607923954951358,1.11875963567462,0.276902254019576,0.44537075899991,-5.5717412560307
"FEV",-0.198980141093537,-0.00859109437223459,-1.1184583402574,0.277027700226735,0.44537075899991,-5.57205939557616
"CREM",0.273925813089617,3.10879821990062,1.11669935276569,0.277760899353938,0.445599400240147,-5.57391522615179
"NFE2L1",0.128813571409837,1.37458157269606,1.11201451521146,0.279720631932103,0.447790565768164,-5.578845535018
"HOXD10",0.174931136080384,0.156724716663821,1.11000085192218,0.280566083657365,0.448192430249265,-5.58095913626437
"HES6",0.128869905342288,0.18842394932877,1.09857101451207,0.285400462177077,0.454951265288618,-5.59289262622868
"POU2AF1",0.221517980561925,2.96150286527423,1.09520033821093,0.286837664320181,0.456277634804675,-5.59639113755559
"PHOX2B",-0.165033116902609,0.865372055548328,-1.0915020134614,0.288420626814674,0.45782979498582,-5.60021885611173
"DLX5",-0.139992425649133,-1.0157750206955,-1.08848288776844,0.289717580056216,0.458922385215098,-5.60333517200169
"GTF2IRD1",0.192249503204768,1.79268779235131,1.08408591222757,0.291613997243776,0.460957974678841,-5.60786010447708
"LITAF",0.281789998821448,4.21323634397643,1.08230439186176,0.292384924468398,0.46120969257149,-5.60968887740923
"NR1D2",0.0899875629080628,0.649713473041247,1.07229228494738,0.296744985214443,0.4667408328563,-5.61991719347282
"HIVEP1",0.137374448333426,2.0648012294906,1.07041138730822,0.297569285469777,0.4667408328563,-5.62182934500285
"SETBP1",-0.22559549148419,-0.467957727540083,-1.06890199671143,0.298231966296152,0.4667408328563,-5.62336167103187
"ID2",0.202438409667785,4.46897204924214,1.06859362977118,0.298367482011587,0.4667408328563,-5.6236744885637
"HOPX",0.310603881010566,1.25295339229954,1.05475770289465,0.304493540372142,0.475337742113033,-5.63762788241084
"ZNF91",0.13603009907294,4.08976015124146,1.03925918798539,0.311462091731182,0.485211605713453,-5.65306632163367
"ZIC1",0.253882276149108,5.22211530445975,1.03353936788708,0.314062333538601,0.487682462066151,-5.65871260714506
"MAZ",0.267387517236528,1.55584777043897,1.03292674016292,0.314341746106299,0.487682462066151,-5.65931571306479
"ELK3",-0.160827550197806,2.60891033489337,-1.02986492727627,0.315740846885114,0.488847224951491,-5.66232515973497
